Interval=	0.01 s
ExcelDateTime=	4.4003254973916868e+004	6/21/2020 6:07:09.746418
TimeFormat=	StartOfBlock
DateFormat=
ChannelTitle=	Flow	Pressure	Volume	Breath Rate	Max Flow	Min Flow	Max Pressure	Min Pressure	Max Volume	Min Volume
Range=	20.000 L/s	5.000 mV	4.000 L	500.0000 BPM	100.0000 L/s	100.0000 L/s	100.0000 mmHg	100.0000 mmHg	100.0000 L	100.0000 L
UnitName=	*	mmHg	*	*	*	*	*	*	*	*
TopValue=	*	212.87	*	*	*	*	*	*	*	*
BottomValue=	*	-213.32	*	*	*	*	*	*	*	*
1.56	0.00250625	0.02578164	2.505493e-005	66.35944	0.00751875	-0.00751875	0.03466063	-0.1296009	0.00010025	-0.000150375
1.57	0	-0.03415162	2.505493e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.000150375
1.58	-0.00751875	-0.007514615	-5.010986e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.000150375
1.59	0	-0.1473589	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.000150375
1.6	0	-0.01417387	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.000150375
1.61	0.0050125	0.01246314	5.014038e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.000150375
1.62	0.0050125	-0.0008553647	0.0001002197	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.0001336667
1.63	0	-0.01417387	0.0001002197	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.64	-0.00250625	-0.04747012	7.522583e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.65	0	0.01912239	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.66	0.00250625	-0.02749237	2.505493e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.67	-0.00250625	0.02578164	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.68	-0.00250625	-0.04747012	-2.502441e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.69	0.0050125	-0.04747012	5.014038e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.7	0.0050125	-0.01417387	0.0001002197	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.71	0	-0.02749237	0.0001002197	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.72	-0.0050125	-0.0008553647	5.014038e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.73	0.00250625	0.005803885	2.505493e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.74	-0.00250625	-0.08076637	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.75	-0.0050125	-0.04747012	-5.010986e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.76	0	-0.08076637	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.77	0.00250625	0.01912239	2.505493e-005	68.60511	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.78	-0.00250625	-0.02749237	-3.051758e-008	73.09644	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
1.79	0.0050125	-0.1473589	5.014038e-005	73.09644	0.00751875	-0.00751875	0.02578163	-0.1473589	0.00010025	-0.00010025
