# This is based on https://github.com/RespiraWorks/VentilatorSoftware/blob/f426ea02efdd4b04b6fe720802c9cd23de6b0672/sample-data/2020-06-21-RunForRecord2-AIR-and-OXY/20200621-RunForRecord2-OXY/covent_pc_1.dat
# rearranged into the form GUI expects with a breath_id added using a shell script
# on the condition "pressure setpoint transitioned from non-5.000 to 5.000".
#
# covent_pc_1
# Captured 2020-06-21 05:14:27.386497 by unknown user
# Built at revision 050777a (dirty)
time(sec) pressure net_flow volume breath_id
28.850 15.481 -27.809 509.724 11
28.860 15.309 -74.210 509.214 12
28.870 15.200 -495.379 506.366 12
28.880 9.502 -727.797 500.250 12
28.890 12.007 -430.383 494.459 12
28.900 12.834 -660.213 489.006 12
28.910 13.372 -385.367 483.778 12
28.920 12.846 -484.191 479.430 12
28.930 12.812 -447.573 474.772 12
28.940 12.462 -449.576 470.286 12
28.950 12.557 -455.101 465.762 12
28.960 12.487 -440.466 461.285 12
28.970 12.320 -450.849 456.828 12
28.980 12.244 -444.579 452.351 12
28.990 12.021 -419.307 448.032 12
29.000 12.092 -458.537 443.643 12
29.010 12.031 -433.938 439.180 12
29.020 11.782 -428.823 434.867 12
29.030 11.736 -449.032 430.477 12
29.040 11.790 -432.494 426.070 12
29.050 11.583 -428.839 421.763 12
29.060 11.572 -423.069 417.503 12
29.070 11.469 -429.106 413.243 12
29.080 11.363 -424.126 408.977 12
29.090 11.335 -414.243 404.785 12
29.100 11.259 -424.205 400.593 12
29.110 11.229 -413.869 396.402 12
29.120 11.034 -418.029 392.243 12
29.130 11.062 -403.323 388.135 12
29.140 10.832 -411.098 384.064 12
29.150 10.765 -406.651 379.975 12
29.160 10.689 -396.754 375.958 12
29.170 10.668 -424.595 371.851 12
29.180 10.546 -397.238 367.741 12
29.190 10.449 -396.106 363.775 12
29.200 10.424 -398.978 359.800 12
29.210 10.326 -389.722 355.857 12
29.220 10.332 -390.707 351.955 12
29.230 10.381 -398.226 348.009 12
29.240 10.280 -386.690 344.086 12
29.250 10.297 -386.611 340.219 12
29.260 10.125 -387.535 336.348 12
29.270 10.115 -384.534 332.488 12
29.280 9.945 -387.948 328.626 12
29.290 9.903 -376.005 324.805 12
29.300 9.899 -375.906 321.046 12
29.310 9.783 -379.508 317.269 12
29.320 9.734 -378.413 313.480 12
29.330 9.580 -360.116 309.786 12
29.340 9.585 -366.799 306.152 12
29.350 9.533 -363.921 302.498 12
29.360 9.418 -359.714 298.881 12
29.370 9.361 -368.554 295.240 12
29.380 9.331 -357.070 291.611 12
29.390 9.276 -361.462 288.019 12
29.400 9.212 -346.750 284.478 12
29.410 9.148 -362.666 280.931 12
29.420 9.038 -356.253 277.336 12
29.430 8.978 -345.350 273.828 12
29.440 9.096 -358.078 270.311 12
29.450 8.905 -353.614 266.752 12
29.460 8.883 -356.718 263.201 12
29.470 8.792 -334.130 259.747 12
29.480 8.769 -344.631 256.352 12
29.490 8.681 -342.567 252.917 12
29.500 8.594 -331.545 249.547 12
29.510 8.567 -333.098 246.223 12
29.520 8.582 -338.924 242.863 12
29.530 8.433 -331.084 239.513 12
29.540 8.391 -331.365 236.201 12
29.550 8.385 -337.919 232.854 12
29.560 8.267 -327.024 229.530 12
29.570 8.260 -323.794 226.276 12
29.580 8.082 -305.238 223.130 12
29.590 8.111 -319.922 220.005 12
29.600 8.071 -322.381 216.792 12
29.610 8.062 -319.024 213.586 12
29.620 8.017 -312.701 210.428 12
29.630 7.912 -321.850 207.255 12
29.640 7.927 -316.779 204.062 12
29.650 7.737 -306.638 200.945 12
29.660 7.710 -307.494 197.874 12
29.670 7.689 -301.114 194.831 12
29.680 7.627 -294.345 191.854 12
29.690 7.581 -296.832 188.898 12
29.700 7.582 -310.321 185.862 12
29.710 7.508 -293.030 182.845 12
29.720 7.395 -289.692 179.932 12
29.730 7.326 -292.022 177.023 12
29.740 7.316 -292.458 174.101 12
29.750 7.229 -286.345 171.207 12
29.760 7.334 -292.340 168.313 12
29.770 7.265 -284.089 165.432 12
29.780 7.200 -283.807 162.592 12
29.790 7.211 -283.580 159.755 12
29.800 7.093 -274.688 156.964 12
29.810 6.956 -280.847 154.186 12
29.820 6.915 -283.366 151.365 12
29.830 6.851 -277.428 148.561 12
29.840 6.943 -279.717 145.775 12
29.850 6.854 -278.422 142.985 12
29.860 6.731 -258.455 140.300 12
29.870 6.799 -274.674 137.635 12
29.880 6.668 -261.947 134.952 12
29.890 6.653 -274.693 132.269 12
29.900 6.668 -260.187 129.594 12
29.910 6.646 -263.359 126.976 12
29.920 6.602 -260.392 124.358 12
29.930 6.532 -262.273 121.744 12
29.940 6.476 -259.345 119.136 12
29.950 6.503 -260.057 116.539 12
29.960 6.384 -248.613 113.996 12
29.970 6.336 -246.272 111.521 12
29.980 6.257 -244.803 109.066 12
29.990 6.328 -261.826 106.533 12
30.000 6.274 -249.996 103.974 12
30.010 6.164 -241.364 101.517 12
30.020 6.129 -247.202 99.075 12
30.030 6.144 -236.639 96.655 12
30.040 6.118 -239.073 94.276 12
30.050 6.116 -232.598 91.918 12
30.060 5.998 -230.857 89.601 12
30.070 5.979 -236.687 87.263 12
30.080 5.910 -231.449 84.923 12
30.090 5.910 -232.515 82.603 12
30.100 5.942 -231.572 80.283 12
30.110 5.845 -221.541 78.017 12
30.120 5.781 -226.424 75.777 12
30.130 5.747 -223.889 73.526 12
30.140 5.684 -219.123 71.311 12
30.150 5.693 -216.835 69.131 12
30.160 5.680 -214.937 66.972 12
30.170 5.580 -214.322 64.826 12
30.180 5.523 -207.836 62.715 12
30.190 5.550 -213.085 60.610 12
30.200 5.521 -215.365 58.468 12
30.210 5.515 -199.905 56.391 12
30.220 5.474 -197.502 54.405 12
30.230 5.424 -199.131 52.422 12
30.240 5.346 -203.289 50.409 12
30.250 5.413 -203.208 48.377 12
30.260 5.366 -196.867 46.377 12
30.270 5.320 -194.329 44.420 12
30.280 5.245 -192.177 42.488 12
30.290 5.230 -193.613 40.559 12
30.300 5.203 -184.543 38.669 12
30.310 5.190 -186.717 36.812 12
30.320 5.160 -190.533 34.926 12
30.330 5.122 -177.544 33.086 12
30.340 5.077 -182.389 31.286 12
30.350 5.090 -179.408 29.476 12
30.360 5.062 -183.411 27.663 12
30.370 4.990 -181.330 25.839 12
30.380 4.985 -178.909 24.038 12
30.390 5.032 -188.264 22.202 12
30.400 4.996 -169.520 20.413 12
30.410 4.943 -168.350 18.724 12
30.420 4.905 -160.257 17.081 12
30.430 4.815 -171.550 15.421 12
30.440 4.846 -160.305 13.762 12
30.450 4.885 -161.127 12.155 12
30.460 4.933 -154.835 10.576 12
30.470 4.844 -144.269 9.080 12
30.480 4.829 -148.623 7.616 12
30.490 4.759 -136.267 6.191 12
30.500 4.807 -131.636 4.852 12
30.510 4.845 -122.759 3.579 12
30.520 4.906 -135.058 2.291 12
30.530 4.732 -115.019 1.040 12
30.540 4.807 -103.465 -0.052 12
30.550 4.811 -88.754 -1.013 12
30.560 4.857 -92.470 -1.919 12
30.570 4.921 -94.123 -2.852 12
30.580 4.897 -84.525 -3.745 12
30.590 4.784 -79.611 -4.566 12
30.600 4.813 -71.491 -5.322 12
30.610 4.724 -47.181 -5.915 12
30.620 4.919 -58.171 -6.442 12
30.630 4.868 -40.026 -6.933 12
30.640 4.916 -26.786 -7.267 12
30.650 4.856 -28.229 -7.542 12
30.660 4.807 -17.233 -7.769 12
30.670 4.930 -24.785 -7.979 12
30.680 4.803 4.848 -8.079 12
30.690 4.879 -0.126 -8.055 12
30.700 4.885 5.874 -8.027 12
30.710 4.908 0.459 -7.995 12
30.720 4.866 19.488 -7.895 12
30.730 4.932 14.476 -7.725 12
30.740 4.865 21.500 -7.546 12
30.750 4.902 19.334 -7.341 12
30.760 4.870 24.532 -7.122 12
30.770 4.980 48.818 -6.755 12
30.780 4.830 41.436 -6.304 12
30.790 5.065 38.975 -5.902 12
30.800 4.893 60.741 -5.403 12
30.810 4.952 60.529 -4.797 12
30.820 5.018 42.157 -4.284 12
30.830 4.950 44.183 -3.852 12
30.840 5.035 49.529 -3.383 12
30.850 4.915 72.369 -2.774 12
30.860 4.954 77.878 -2.023 12
30.870 5.117 52.132 -1.373 12
30.880 5.213 84.772 -0.688 12
30.890 5.365 153.587 0.504 12
30.900 5.724 216.505 2.355 12
30.910 6.447 273.911 4.806 12
30.920 7.142 358.736 7.970 12
30.930 7.198 424.654 11.886 12
30.940 7.666 468.365 16.351 12
30.950 8.209 491.676 21.151 12
30.960 8.611 561.995 26.421 12
30.970 8.911 622.266 32.341 12
30.980 9.745 710.888 39.006 12
30.990 9.535 751.270 46.319 12
31.000 10.002 809.466 54.120 12
31.010 10.056 663.954 61.487 12
31.020 9.961 738.008 68.497 12
31.030 9.911 811.458 76.244 12
31.040 10.107 937.179 84.990 12
31.050 10.632 778.264 93.565 12
31.060 10.899 779.645 101.354 12
31.070 10.434 885.980 109.683 12
31.080 11.486 622.070 117.224 12
31.090 11.500 700.859 123.838 12
31.100 11.339 681.822 130.750 12
31.110 11.505 627.975 137.299 12
31.120 11.806 621.670 143.549 12
31.130 11.862 707.124 150.191 12
31.140 12.149 743.267 157.446 12
31.150 12.248 594.034 164.132 12
31.160 12.559 672.771 170.465 12
31.170 12.508 753.145 177.594 12
31.180 12.768 664.258 184.684 12
31.190 12.618 698.231 191.495 12
31.200 13.044 720.794 198.588 12
31.210 12.773 845.183 206.417 12
31.220 13.171 670.382 213.996 12
31.230 13.774 655.055 220.623 12
31.240 13.142 925.791 228.528 12
31.250 13.561 737.086 236.841 12
31.260 13.775 655.931 243.808 12
31.270 13.401 988.711 252.029 12
31.280 14.171 652.666 260.236 12
31.290 14.143 680.551 266.902 12
31.300 14.488 683.166 273.721 12
