# Trace with new flow correction algorithm (check git log on this file, the
# flow correction algorithm was added in the same commit).
#
# Demonstrates moderate flow drift, which we correct.
#
# $ pio run -t upload && utils/controller_debug.py -c 'set gui_mode 1' && \
#   utils/controller_debug.py -c 'trace start volume uncorrected_volume flow_correction' && \
#   sleep 60 && \
#   utils/controller_debug.py -c 'trace graph'
#
# Note that the blower was hardcoded to 75% power for this experiment (so I
# didn't wake up my housemates).  I haven't observed that this makes a
# difference.

time(sec)	volume	uncorrected_volume	flow_correction
44.910	-10.993	1723.744	-16.315
44.920	-10.944	1723.957	-16.315
44.930	-10.947	1724.117	-16.315
44.940	-11.036	1724.190	-16.315
44.950	-11.041	1724.349	-16.315
44.960	-10.911	1724.642	-16.315
44.970	-10.837	1724.879	-16.315
44.980	-10.834	1725.045	-16.315
44.990	-10.865	1725.177	-16.315
45.000	-10.884	1725.321	-16.315
45.010	-10.887	1725.481	-16.315
45.020	-10.845	1725.687	-16.315
45.030	-10.783	1725.912	-16.315
45.040	-10.747	1726.111	-16.315
45.050	-10.723	1726.298	-16.315
45.060	-10.660	1726.524	-16.315
45.070	-10.584	1726.764	-16.315
45.080	-10.523	1726.988	-16.315
45.090	-10.436	1727.237	-16.315
45.100	-10.410	1727.427	-16.315
45.110	-10.398	1727.603	-16.315
45.120	-10.343	1727.821	-16.315
45.130	-10.257	1728.070	-16.315
45.140	-10.212	1728.278	-16.315
45.150	-10.187	1728.466	-16.315
45.160	-10.136	1728.680	-16.315
45.170	-10.054	1728.925	-16.315
45.180	-9.971	1729.171	-16.315
45.190	-9.891	1729.414	-16.315
45.200	-9.760	1729.708	-16.315
45.210	-9.707	1729.925	-16.315
45.220	-9.657	1730.138	-16.315
45.230	-9.586	1730.372	-16.315
45.240	-9.519	1730.601	-16.315
45.250	-9.477	1730.807	-16.315
45.260	-9.454	1730.993	-16.315
45.270	-9.419	1731.191	-16.315
45.280	-9.383	1731.391	-16.315
45.290	-9.377	1731.559	-16.315
45.300	-9.390	1731.710	-16.315
45.310	-9.347	1731.915	-16.315
45.320	-9.315	1732.110	-16.315
45.330	-9.318	1732.271	-16.315
45.340	-9.380	1732.372	-16.315
45.350	-9.406	1732.509	-16.315
45.360	-9.366	1732.713	-16.315
45.370	-9.337	1732.905	-16.315
45.380	-9.255	1733.150	-16.315
45.390	-9.098	1733.471	-16.315
45.400	-9.034	1733.697	-16.315
45.410	-9.085	1733.810	-16.315
45.420	-9.096	1733.962	-16.315
45.430	-9.054	1734.166	-16.315
45.440	-8.928	1734.456	-16.315
45.450	-8.823	1734.724	-16.315
45.460	-8.745	1734.965	-16.315
45.470	-8.670	1735.203	-16.315
45.480	-8.672	1735.364	-16.315
45.490	-8.687	1735.513	-16.315
45.500	-8.659	1735.704	-16.315
45.510	-8.532	1735.994	-16.315
45.520	-8.372	1736.317	-16.315
45.530	-8.302	1736.550	-16.315
45.540	-8.276	1736.740	-16.315
45.550	-8.227	1736.952	-16.315
45.560	-8.130	1737.212	-16.315
45.570	-8.105	1737.400	-16.315
45.580	-8.101	1737.567	-16.315
45.590	-8.057	1737.775	-16.315
45.600	-8.078	1737.916	-16.315
45.610	-8.094	1738.063	-16.315
45.620	-8.096	1738.225	-16.315
45.630	-8.065	1738.419	-16.315
45.640	-8.024	1738.623	-16.315
45.650	-8.013	1738.797	-16.315
45.660	-8.001	1738.972	-16.315
45.670	-7.939	1739.198	-16.315
45.680	-7.888	1739.412	-16.315
45.690	-7.883	1739.579	-16.315
45.700	-7.851	1739.775	-16.315
45.710	-7.836	1739.953	-16.315
45.720	-7.892	1740.060	-16.315
45.730	-7.959	1740.156	-16.315
45.740	-7.999	1740.279	-16.315
45.750	-8.049	1740.392	-16.315
45.760	-8.135	1740.470	-16.315
45.770	-8.234	1740.533	-16.315
45.780	-8.289	1740.642	-16.315
45.790	-8.325	1740.770	-16.315
45.800	-8.399	1740.858	-16.315
45.810	-8.490	1740.931	-16.315
45.820	-8.609	1740.975	-16.315
45.830	-8.665	1741.081	-16.315
45.840	-8.640	1741.270	-16.315
45.850	-8.604	1741.469	-16.315
45.860	-8.608	1741.628	-16.315
45.870	-8.661	1741.738	-16.315
45.880	-8.697	1741.866	-16.315
45.890	-8.751	1741.975	-16.315
45.900	-8.854	1742.035	-16.315
45.910	-8.996	1742.056	-16.315
45.920	-9.138	1742.077	-16.315
45.930	-9.228	1742.150	-16.315
45.940	-9.340	1742.201	-16.315
45.950	-9.487	1742.218	-16.315
45.960	-9.568	1742.300	-16.315
45.970	-9.685	1742.346	-16.315
45.980	-9.829	1742.365	-16.315
45.990	-9.913	1742.444	-16.315
46.000	-10.002	1742.519	-16.315
46.010	-10.070	1742.614	-16.315
46.020	-10.156	1742.690	-16.315
46.030	-10.293	1742.717	-16.315
46.040	-10.375	1742.798	-16.315
46.050	-10.471	1742.865	-16.315
46.060	-10.621	1742.879	-16.315
46.070	-10.704	1742.958	-16.315
46.080	-10.708	1743.118	-16.315
46.090	-10.745	1743.244	-16.315
46.100	-10.860	1743.292	-16.315
46.110	-10.969	1743.346	-16.315
46.120	-11.020	1743.458	-16.315
46.130	-11.050	1743.592	-16.315
46.140	-11.027	1743.777	-16.315
46.150	-10.988	1743.980	-16.315
46.160	-10.993	1744.137	-16.315
46.170	-11.001	1744.293	-16.315
46.180	-11.003	1744.454	-16.315
46.190	-10.987	1744.633	-16.315
46.200	-10.903	1744.881	-16.315
46.210	-10.834	1745.113	-16.315
46.220	-10.883	1745.227	-16.315
46.230	-10.881	1745.392	-16.315
46.240	-10.808	1745.628	-16.315
46.250	-10.752	1745.847	-16.315
46.260	-10.670	1746.092	-16.315
46.270	-10.595	1746.331	-16.315
46.280	-10.505	1746.584	-9.978
46.290	-10.389	1746.831	-9.978
46.300	-10.083	1747.237	-9.978
46.310	-9.410	1748.009	-9.978
46.320	-8.323	1749.196	-9.978
46.330	-5.544	1752.076	-9.978
46.340	-0.605	1757.114	-9.978
46.350	5.787	1763.606	-9.978
46.360	12.709	1770.628	-9.978
46.370	19.075	1777.093	-9.978
46.380	26.052	1784.170	-9.978
46.390	34.322	1792.540	-9.978
46.400	42.180	1800.497	-9.978
46.410	49.873	1808.291	-9.978
46.420	57.738	1816.255	-9.978
46.430	65.675	1824.292	-9.978
46.440	73.213	1831.930	-9.978
46.450	80.757	1839.574	-9.978
46.460	88.245	1847.161	-9.978
46.470	95.137	1854.153	-9.978
46.480	102.395	1861.510	-9.978
46.490	109.141	1868.357	-9.978
46.500	114.558	1873.873	-9.978
46.510	119.502	1878.918	-9.978
46.520	124.281	1883.796	-9.978
46.530	129.055	1888.670	-9.978
46.540	134.119	1893.833	-9.978
46.550	138.211	1898.025	-9.978
46.560	142.110	1902.024	-9.978
46.570	146.749	1906.763	-9.978
46.580	150.733	1910.846	-9.978
46.590	154.031	1914.245	-9.978
46.600	157.460	1917.773	-9.978
46.610	161.126	1921.539	-9.978
46.620	164.533	1925.046	-9.978
46.630	167.339	1927.951	-9.978
46.640	169.927	1930.639	-9.978
46.650	172.958	1933.770	-9.978
46.660	176.056	1936.968	-9.978
46.670	179.236	1940.247	-9.978
46.680	182.330	1943.441	-9.978
46.690	185.318	1946.529	-9.978
46.700	188.718	1950.029	-9.978
46.710	191.448	1952.859	-9.978
46.720	193.869	1955.379	-9.978
46.730	196.343	1957.953	-9.978
46.740	198.573	1960.283	-9.978
46.750	201.039	1962.849	-9.978
46.760	203.322	1965.231	-9.978
46.770	205.178	1967.188	-9.978
46.780	206.946	1969.056	-9.978
46.790	209.167	1971.376	-9.978
46.800	212.063	1974.372	-9.978
46.810	214.481	1976.889	-9.978
46.820	216.832	1979.340	-9.978
46.830	219.542	1982.150	-9.978
46.840	221.592	1984.299	-9.978
46.850	223.743	1986.551	-9.978
46.860	225.961	1988.868	-9.978
46.870	227.588	1990.594	-9.978
46.880	228.994	1992.100	-9.978
46.890	230.158	1993.365	-9.978
46.900	231.950	1995.256	-9.978
46.910	234.022	1997.428	-9.978
46.920	235.347	1998.853	-9.978
46.930	236.251	1999.857	-9.978
46.940	237.638	2001.344	-9.978
46.950	239.908	2003.713	-9.978
46.960	241.523	2005.428	-9.978
46.970	242.892	2006.896	-9.978
46.980	244.819	2008.924	-9.978
46.990	246.686	2010.890	-9.978
47.000	248.043	2012.347	-9.978
47.010	249.392	2013.796	-9.978
47.020	251.289	2015.793	-9.978
47.030	252.923	2017.526	-9.978
47.040	253.928	2018.632	-9.978
47.050	254.652	2019.455	-9.978
47.060	255.800	2020.703	-9.978
47.070	256.986	2021.989	-9.978
47.080	257.395	2022.498	-9.978
47.090	257.544	2022.746	-9.978
47.100	258.810	2024.112	-9.978
47.110	260.072	2025.474	-9.978
47.120	260.214	2025.715	-9.978
47.130	261.076	2026.677	-9.978
47.140	262.970	2028.672	-9.978
47.150	264.152	2029.953	-9.978
47.160	264.608	2030.509	-9.978
47.170	265.282	2031.283	-9.978
47.180	265.960	2032.061	-9.978
47.190	266.137	2032.337	-9.978
47.200	266.673	2032.973	-9.978
47.210	267.630	2034.030	-9.978
47.220	268.173	2034.672	-9.978
47.230	268.928	2035.527	-9.978
47.240	269.503	2036.202	-9.978
47.250	269.169	2035.969	-9.978
47.260	269.055	2035.954	-9.978
47.270	269.283	2036.281	-9.978
47.280	269.705	2036.803	-9.978
47.290	270.203	2037.401	-9.978
47.300	270.239	2037.538	-9.978
47.310	270.118	2037.516	-9.978
47.320	270.344	2037.841	-9.978
47.330	270.704	2038.302	-9.978
47.340	270.683	2038.380	-9.978
47.350	270.560	2038.357	-9.978
47.360	270.434	2038.331	-9.978
47.370	270.689	2038.686	-9.978
47.380	270.962	2039.058	-9.978
47.390	270.777	2038.974	-9.978
47.400	270.437	2038.733	-9.978
47.410	270.567	2038.963	-9.978
47.420	271.090	2039.585	-9.978
47.430	271.116	2039.711	-9.978
47.440	270.979	2039.674	-9.978
47.450	270.687	2039.482	-9.978
47.460	270.151	2039.045	-9.978
47.470	270.235	2039.229	-9.978
47.480	270.595	2039.689	-9.978
47.490	270.251	2039.445	-9.978
47.500	270.139	2039.433	-9.978
47.510	270.295	2039.689	-9.978
47.520	269.996	2039.489	-9.978
47.530	269.765	2039.358	-9.978
47.540	269.592	2039.285	-9.978
47.550	269.092	2038.884	-9.978
47.560	268.918	2038.810	-9.978
47.570	268.702	2038.694	-9.978
47.580	268.275	2038.367	-9.978
47.590	268.576	2038.768	-9.978
47.600	268.531	2038.822	-9.978
47.610	267.964	2038.355	-9.978
47.620	268.107	2038.598	-9.978
47.630	268.366	2038.957	-9.978
47.640	267.916	2038.607	-9.978
47.650	267.151	2037.941	-9.978
47.660	266.597	2037.487	-9.978
47.670	266.706	2037.696	-9.978
47.680	266.960	2038.049	-9.978
47.690	266.854	2038.043	-9.978
47.700	266.702	2037.991	-9.978
47.710	266.239	2037.628	-9.978
47.720	265.766	2037.255	-9.978
47.730	265.969	2037.557	-9.978
47.740	266.104	2037.792	-9.978
47.750	265.946	2037.734	-9.978
47.760	265.609	2037.496	-9.978
47.770	265.249	2037.236	-9.978
47.780	264.902	2036.989	-9.978
47.790	264.621	2036.808	-9.978
47.800	264.582	2036.868	-9.978
47.810	264.337	2036.723	-9.978
47.820	264.183	2036.669	-9.978
47.830	263.848	2036.434	-9.978
47.840	263.576	2036.262	-9.978
47.850	263.778	2036.563	-9.978
47.860	263.805	2036.690	-9.978
47.870	263.664	2036.649	-9.978
47.880	263.530	2036.615	-9.978
47.890	263.333	2036.517	-9.978
47.900	262.550	2035.834	-9.978
47.910	259.610	2032.994	-9.978
47.920	253.458	2026.941	-9.978
47.930	245.258	2018.842	-9.978
47.940	236.545	2010.228	-9.978
47.950	227.177	2000.960	-9.978
47.960	217.480	1991.363	-9.978
47.970	207.985	1981.967	-9.978
47.980	198.569	1972.651	-9.978
47.990	189.937	1964.119	-9.978
48.000	181.769	1956.051	-9.978
48.010	173.578	1947.960	-9.978
48.020	165.671	1940.152	-9.978
48.030	157.965	1932.546	-9.978
48.040	150.506	1925.187	-9.978
48.050	143.208	1917.989	-9.978
48.060	135.940	1910.820	-9.978
48.070	128.510	1903.490	-9.978
48.080	121.045	1896.125	-9.978
48.090	114.096	1889.276	-9.978
48.100	107.572	1882.852	-9.978
48.110	101.141	1876.520	-9.978
48.120	94.841	1870.320	-9.978
48.130	88.648	1864.227	-9.978
48.140	82.333	1858.011	-9.978
48.150	76.200	1851.978	-9.978
48.160	70.271	1846.149	-9.978
48.170	64.535	1840.513	-9.978
48.180	59.213	1835.291	-9.978
48.190	54.054	1830.232	-9.978
48.200	48.930	1825.207	-9.978
48.210	44.042	1820.419	-9.978
48.220	39.623	1816.100	-9.978
48.230	35.531	1812.107	-9.978
48.240	31.999	1808.676	-9.978
48.250	29.081	1805.858	-9.978
48.260	26.680	1803.556	-9.978
48.270	24.771	1801.746	-9.978
48.280	23.141	1800.217	-9.978
48.290	21.607	1798.782	-9.978
48.300	20.027	1797.302	-9.978
48.310	18.466	1795.841	-9.978
48.320	17.004	1794.479	-9.978
48.330	15.600	1793.175	-9.978
48.340	14.197	1791.871	-9.978
48.350	12.840	1790.614	-9.978
48.360	11.611	1789.485	-9.978
48.370	10.477	1788.451	-9.978
48.380	9.506	1787.579	-9.978
48.390	8.697	1786.870	-9.978
48.400	7.969	1786.242	-9.978
48.410	7.409	1785.781	-9.978
48.420	6.916	1785.388	-9.978
48.430	6.474	1785.046	-9.978
48.440	6.026	1784.698	-9.978
48.450	5.577	1784.348	-9.978
48.460	5.188	1784.060	-9.978
48.470	4.896	1783.868	-9.978
48.480	4.750	1783.822	-9.978
48.490	4.714	1783.885	-9.978
48.500	4.613	1783.884	-9.978
48.510	4.514	1783.885	-9.978
48.520	4.493	1783.964	-9.978
48.530	4.421	1783.991	-9.978
48.540	4.386	1784.056	-9.978
48.550	4.358	1784.128	-9.978
48.560	4.317	1784.186	-9.978
48.570	4.239	1784.208	-9.978
48.580	4.156	1784.224	-9.978
48.590	4.088	1784.256	-9.978
48.600	4.030	1784.299	-9.978
48.610	3.940	1784.308	-9.978
48.620	3.831	1784.300	-9.978
48.630	3.842	1784.410	-9.978
48.640	3.856	1784.523	-9.978
48.650	3.807	1784.575	-9.978
48.660	3.752	1784.619	-9.978
48.670	3.626	1784.594	-9.978
48.680	3.523	1784.590	-9.978
48.690	3.403	1784.569	-9.978
48.700	3.247	1784.513	-9.978
48.710	3.201	1784.568	-9.978
48.720	3.140	1784.606	-9.978
48.730	2.995	1784.561	-9.978
48.740	2.832	1784.498	-9.978
48.750	2.745	1784.510	-9.978
48.760	2.621	1784.486	-9.978
48.770	2.420	1784.385	-9.978
48.780	2.311	1784.375	-9.978
48.790	2.219	1784.383	-9.978
48.800	2.031	1784.295	-9.978
48.810	1.866	1784.230	-9.978
48.820	1.761	1784.224	-9.978
48.830	1.693	1784.257	-9.978
48.840	1.675	1784.339	-9.978
48.850	1.654	1784.417	-9.978
48.860	1.650	1784.513	-9.978
48.870	1.701	1784.663	-9.978
48.880	1.802	1784.864	-9.978
48.890	1.905	1785.068	-9.978
48.900	1.999	1785.261	-9.978
48.910	2.078	1785.440	-9.978
48.920	2.150	1785.612	-9.978
48.930	2.299	1785.860	-9.978
48.940	2.382	1786.043	-9.978
48.950	2.433	1786.194	-9.978
48.960	2.568	1786.428	-9.978
48.970	2.768	1786.729	-9.978
48.980	2.957	1787.018	-9.978
48.990	3.083	1787.243	-9.978
49.000	3.099	1787.359	-9.978
49.010	3.064	1787.423	-9.978
49.020	3.081	1787.540	-9.978
49.030	3.213	1787.772	-9.978
49.040	3.410	1788.069	-9.978
49.050	3.593	1788.352	-9.978
49.060	3.754	1788.612	-9.978
49.070	3.797	1788.755	-9.978
49.080	3.811	1788.869	-9.978
49.090	3.806	1788.964	-9.978
49.100	3.869	1789.126	-9.978
49.110	4.012	1789.369	-9.978
49.120	4.134	1789.592	-9.978
49.130	4.159	1789.716	-9.978
49.140	4.196	1789.853	-9.978
49.150	4.322	1790.079	-9.978
49.160	4.461	1790.317	-9.978
49.170	4.684	1790.641	-9.978
49.180	4.813	1790.869	-9.978
49.190	4.843	1790.999	-9.978
49.200	4.891	1791.147	-9.978
49.210	4.971	1791.327	-9.978
49.220	5.121	1791.576	-9.978
49.230	5.242	1791.797	-9.978
49.240	5.352	1792.006	-9.978
49.250	5.496	1792.251	-9.978
49.260	5.633	1792.488	-9.978
49.270	5.789	1792.743	-9.978
49.280	5.951	1793.005	-9.978
49.290	6.046	1793.199	-9.978
49.300	6.073	1793.326	-9.978
49.310	6.130	1793.483	-9.978
49.320	6.274	1793.727	-9.978
49.330	6.373	1793.925	-9.978
49.340	6.461	1794.113	-9.978
49.350	6.501	1794.253	-9.978
49.360	6.542	1794.394	-9.978
49.370	6.623	1794.574	-9.978
49.380	6.633	1794.684	-9.978
49.390	6.697	1794.848	-9.978
49.400	6.819	1795.070	-9.978
49.410	6.959	1795.310	-9.978
49.420	7.044	1795.494	-9.978
49.430	7.103	1795.654	-9.978
49.440	7.173	1795.824	-9.978
49.450	7.319	1796.068	-9.978
49.460	7.534	1796.384	-9.978
49.470	7.692	1796.641	-9.978
49.480	7.872	1796.921	-9.978
49.490	8.050	1797.199	-9.978
49.500	8.152	1797.401	-9.978
49.510	8.308	1797.657	-9.978
49.520	8.493	1797.941	-9.978
49.530	8.559	1798.108	-9.978
49.540	8.623	1798.271	-9.978
49.550	8.744	1798.492	-9.978
49.560	8.793	1798.641	-9.978
49.570	8.887	1798.834	-9.978
49.580	9.057	1799.104	-9.978
49.590	9.162	1799.309	-9.978
49.600	9.293	1799.540	-9.978
49.610	9.389	1799.735	-9.978
49.620	9.361	1799.807	-9.978
49.630	9.405	1799.951	-9.978
49.640	9.555	1800.201	-9.978
49.650	9.690	1800.435	-9.978
49.660	9.848	1800.693	-9.978
49.670	9.939	1800.884	-9.978
49.680	9.894	1800.939	-9.978
49.690	9.914	1801.059	-9.978
49.700	10.052	1801.296	-9.978
49.710	10.160	1801.504	-9.978
49.720	10.216	1801.661	-9.978
49.730	10.271	1801.815	-9.978
49.740	10.302	1801.946	-9.978
49.750	10.310	1802.054	-9.978
49.760	10.349	1802.193	-9.978
49.770	10.430	1802.373	-9.978
49.780	10.496	1802.539	-9.978
49.790	10.502	1802.645	-9.978
49.800	10.476	1802.718	-9.978
49.810	10.465	1802.807	-9.978
49.820	10.482	1802.924	-9.978
49.830	10.455	1802.996	-9.978
49.840	10.397	1803.038	-9.978
49.850	10.351	1803.092	-9.978
49.860	10.273	1803.113	-9.978
49.870	10.214	1803.154	-9.978
49.880	10.242	1803.282	-9.978
49.890	10.297	1803.437	-9.978
49.900	10.291	1803.531	-9.978
49.910	10.277	1803.617	-9.978
49.920	10.238	1803.677	-9.978
49.930	10.198	1803.737	-9.978
49.940	10.221	1803.860	-9.978
49.950	10.222	1803.961	-9.978
49.960	10.164	1804.003	-9.978
49.970	10.157	1804.095	-9.978
49.980	10.253	1804.292	-9.978
49.990	10.330	1804.468	-9.978
50.000	10.397	1804.635	-9.978
50.010	10.436	1804.774	-9.978
50.020	10.426	1804.863	-9.978
50.030	10.443	1804.980	-9.978
50.040	10.485	1805.122	-9.978
50.050	10.470	1805.207	-9.978
50.060	10.381	1805.217	-9.978
50.070	10.309	1805.245	-9.978
50.080	10.257	1805.293	-9.978
50.090	10.209	1805.345	-9.978
50.100	10.201	1805.437	-9.978
50.110	10.258	1805.594	-9.978
50.120	10.291	1805.727	-9.978
50.130	10.309	1805.844	-9.978
50.140	10.252	1805.887	-9.978
50.150	10.199	1805.934	-9.978
50.160	10.272	1806.107	-9.978
50.170	10.355	1806.289	-9.978
50.180	10.442	1806.476	-9.978
50.190	10.515	1806.648	-9.978
50.200	10.539	1806.772	-9.978
50.210	10.558	1806.891	-9.978
50.220	10.579	1807.011	-9.978
50.230	10.627	1807.160	-9.978
50.240	10.707	1807.339	-9.978
50.250	10.747	1807.479	-9.978
50.260	10.804	1807.636	-9.978
50.270	10.900	1807.832	-9.978
50.280	10.972	1808.003	-9.978
50.290	11.051	1808.182	-18.109
50.300	11.119	1808.391	-18.109
50.310	11.290	1808.743	-18.109
50.320	11.847	1809.481	-18.109
50.330	12.885	1810.700	-18.109
50.340	15.514	1813.510	-18.109
50.350	20.447	1818.624	-18.109
50.360	26.624	1824.982	-18.109
50.370	32.696	1831.235	-18.109
50.380	38.795	1837.515	-18.109
50.390	45.323	1844.224	-18.109
50.400	53.208	1852.291	-18.109
50.410	61.351	1860.614	-18.109
50.420	68.690	1868.134	-18.109
50.430	76.863	1876.488	-18.109
50.440	85.559	1885.365	-18.109
50.450	93.193	1893.180	-18.109
50.460	100.285	1900.454	-18.109
50.470	108.016	1908.366	-18.109
50.480	114.742	1915.274	-18.109
50.490	120.301	1921.013	-18.109
50.500	125.617	1926.510	-18.109
50.510	130.321	1931.396	-18.109
50.520	135.490	1936.745	-18.109
50.530	140.567	1942.004	-18.109
50.540	144.707	1946.324	-18.109
50.550	149.246	1951.044	-18.109
50.560	153.981	1955.961	-18.109
50.570	157.985	1960.146	-18.109
50.580	161.262	1963.604	-18.109
50.590	164.316	1966.839	-18.109
50.600	167.969	1970.673	-18.109
50.610	172.357	1975.243	-18.109
50.620	175.851	1978.917	-18.109
50.630	178.223	1981.470	-18.109
50.640	181.276	1984.705	-18.109
50.650	185.165	1988.775	-18.109
50.660	188.289	1992.080	-18.109
50.670	190.542	1994.514	-18.109
50.680	193.025	1997.178	-18.109
50.690	195.483	1999.817	-18.109
50.700	198.109	2002.625	-18.109
50.710	200.733	2005.430	-18.109
50.720	202.841	2007.718	-18.109
50.730	204.726	2009.785	-18.109
50.740	207.257	2012.497	-18.109
50.750	209.657	2015.078	-18.109
50.760	211.051	2016.653	-18.109
50.770	212.612	2018.395	-18.109
50.780	214.099	2020.063	-18.109
50.790	216.076	2022.221	-18.109
50.800	218.724	2025.050	-18.109
50.810	220.898	2027.405	-18.109
50.820	223.211	2029.899	-18.109
50.830	225.609	2032.479	-18.109
50.840	227.822	2034.873	-18.109
50.850	229.720	2036.951	-18.109
50.860	231.224	2038.637	-18.109
50.870	232.675	2040.269	-18.109
50.880	234.438	2042.213	-18.109
50.890	236.220	2044.176	-18.109
50.900	237.515	2045.652	-18.109
50.910	238.670	2046.988	-18.109
50.920	240.261	2048.760	-18.109
50.930	241.959	2050.640	-18.109
50.940	243.114	2051.976	-18.109
50.950	244.095	2053.138	-18.109
50.960	245.768	2054.992	-18.109
50.970	247.394	2056.799	-18.109
50.980	248.571	2058.157	-18.109
50.990	249.714	2059.481	-18.109
51.000	250.448	2060.397	-18.109
51.010	251.958	2062.088	-18.109
51.020	253.471	2063.782	-18.109
51.030	253.862	2064.354	-18.109
51.040	254.843	2065.516	-18.109
51.050	256.743	2067.597	-18.109
51.060	257.928	2068.963	-18.109
51.070	258.614	2069.831	-18.109
51.080	259.992	2071.389	-18.109
51.090	261.242	2072.821	-18.109
51.100	261.907	2073.666	-18.109
51.110	263.315	2075.256	-18.109
51.120	265.223	2077.345	-18.109
51.130	266.440	2078.743	-18.109
51.140	267.142	2079.626	-18.109
51.150	267.966	2080.631	-18.109
51.160	268.759	2081.605	-18.109
51.170	269.478	2082.505	-18.109
51.180	270.270	2083.479	-18.109
51.190	270.643	2084.033	-18.109
51.200	271.327	2084.898	-18.109
51.210	271.956	2085.708	-18.109
51.220	271.943	2085.876	-18.109
51.230	272.274	2086.388	-18.109
51.240	272.608	2086.903	-18.109
51.250	272.639	2087.115	-18.109
51.260	272.461	2087.118	-18.109
51.270	272.217	2087.056	-18.109
51.280	272.104	2087.124	-18.109
51.290	271.468	2086.669	-18.109
51.300	270.567	2085.949	-18.109
51.310	270.854	2086.417	-18.109
51.320	271.407	2087.151	-18.109
51.330	271.197	2087.122	-18.109
51.340	271.263	2087.369	-18.109
51.350	271.306	2087.594	-18.109
51.360	270.990	2087.458	-18.109
51.370	270.536	2087.185	-18.109
51.380	270.419	2087.249	-18.109
51.390	270.719	2087.730	-18.109
51.400	270.465	2087.658	-18.109
51.410	269.647	2087.021	-18.109
51.420	268.631	2086.186	-18.109
51.430	268.054	2085.790	-18.109
51.440	267.472	2085.389	-18.109
51.450	266.983	2085.081	-18.109
51.460	266.809	2085.089	-18.109
51.470	266.438	2084.898	-18.109
51.480	266.113	2084.754	-18.109
51.490	266.170	2084.992	-18.109
51.500	266.311	2085.315	-18.109
51.510	265.839	2085.024	-18.109
51.520	265.278	2084.644	-18.109
51.530	265.375	2084.922	-18.109
51.540	265.614	2085.342	-18.109
51.550	265.096	2085.005	-18.109
51.560	264.145	2084.236	-18.109
51.570	263.746	2084.018	-18.109
51.580	263.683	2084.135	-18.109
51.590	263.253	2083.886	-18.109
51.600	262.465	2083.280	-18.109
51.610	262.163	2083.159	-18.109
51.620	261.871	2083.048	-18.109
51.630	261.224	2082.582	-18.109
51.640	260.941	2082.481	-18.109
51.650	260.555	2082.275	-18.109
51.660	260.233	2082.134	-18.109
51.670	259.982	2082.065	-18.109
51.680	259.800	2082.064	-18.109
51.690	259.942	2082.387	-18.109
51.700	260.143	2082.769	-18.109
51.710	260.185	2082.991	-18.109
51.720	259.925	2082.913	-18.109
51.730	259.566	2082.734	-18.109
51.740	258.934	2082.284	-18.109
51.750	258.778	2082.309	-18.109
51.760	259.059	2082.771	-18.109
51.770	258.507	2082.401	-18.109
51.780	258.267	2082.342	-18.109
51.790	258.401	2082.656	-18.109
51.800	257.890	2082.327	-18.109
51.810	257.418	2082.036	-18.109
51.820	257.086	2081.885	-18.109
51.830	257.145	2082.125	-18.109
51.840	257.424	2082.584	-18.109
51.850	256.868	2082.210	-18.109
51.860	256.043	2081.567	-18.109
51.870	255.679	2081.384	-18.109
51.880	255.778	2081.663	-18.109
51.890	255.762	2081.829	-18.109
51.900	255.351	2081.599	-18.109
51.910	254.522	2080.950	-18.109
51.920	251.642	2078.251	-18.109
51.930	245.724	2072.515	-18.109
51.940	237.704	2064.676	-18.109
51.950	228.739	2055.892	-18.109
51.960	219.094	2046.428	-18.109
51.970	209.240	2036.755	-18.109
51.980	199.760	2027.457	-18.109
51.990	190.913	2018.791	-18.109
52.000	182.437	2010.495	-18.109
52.010	173.997	2002.236	-18.109
52.020	165.940	1994.360	-18.109
52.030	158.170	1986.772	-18.109
52.040	150.408	1979.191	-18.109
52.050	142.506	1971.470	-18.109
52.060	134.461	1963.606	-18.109
52.070	126.545	1955.871	-18.109
52.080	119.108	1948.615	-18.109
52.090	111.893	1941.581	-18.109
52.100	104.864	1934.733	-18.109
52.110	98.163	1928.213	-18.109
52.120	91.524	1921.755	-18.109
52.130	85.094	1915.507	-18.109
52.140	78.608	1909.202	-18.109
52.150	72.305	1903.079	-18.109
52.160	66.508	1897.463	-18.109
52.170	60.551	1891.687	-18.109
52.180	54.728	1886.046	-18.109
52.190	49.168	1880.667	-18.109
52.200	43.776	1875.456	-18.109
52.210	38.584	1870.445	-18.109
52.220	33.510	1865.552	-18.109
52.230	28.942	1861.166	-18.109
52.240	24.712	1857.117	-18.109
52.250	21.035	1853.621	-18.109
52.260	17.982	1850.749	-18.109
52.270	15.429	1848.376	-18.109
52.280	13.421	1846.550	-18.109
52.290	11.694	1845.004	-18.109
52.300	10.038	1843.529	-18.109
52.310	8.391	1842.063	-18.109
52.320	6.819	1840.673	-18.109
52.330	5.302	1839.336	-18.109
52.340	3.790	1838.006	-18.109
52.350	2.318	1836.714	-18.109
52.360	0.982	1835.560	-18.109
52.370	-0.292	1834.467	-18.109
52.380	-1.447	1833.493	-18.109
52.390	-2.503	1832.618	-18.109
52.400	-3.410	1831.892	-18.109
52.410	-4.217	1831.266	-18.109
52.420	-4.943	1830.721	-18.109
52.430	-5.544	1830.301	-18.109
52.440	-6.111	1829.916	-18.109
